164,False,House,0
165,True,Gambler,1
166,True,Gambler,2
167,True,Gambler,1
168,True,Gambler,2
169,False,House,0
170,True,Gambler,1
171,True,Gambler,1
172,False,House,0
173,True,Gambler,1
174,True,Gambler,3
175,False,House,0
176,False,House,0
177,False,House,0
178,False,House,0
179,True,Gambler,1
180,True,Gambler,1
181,True,Gambler,1
182,True,Gambler,1
183,True,Gambler,1
184,True,Gambler,1
185,True,Gambler,1
186,True,Gambler,1
187,False,House,0
188,True,Gambler,1
189,False,House,0
190,False,House,0
191,False,House,0
192,True,Gambler,3
193,False,House,0
194,False,House,0
195,False,House,0
196,False,House,0
197,True,Gambler,1
198,False,House,0
199,False,House,0
200,False,House,0
201,False,House,0
202,False,House,0
203,False,House,0
204,False,House,0
205,True,Gambler,1
206,True,Gambler,1
207,True,Gambler,2
208,False,House,0
209,False,House,0
210,False,House,0
211,False,House,0
212,True,Gambler,1
213,True,Gambler,1
214,True,Gambler,1
215,True,Gambler,1
216,False,House,0
217,False,House,0
218,False,House,0
219,True,Gambler,1
220,True,Gambler,1
221,False,House,0
222,False,House,0
223,True,Gambler,3
224,True,Gambler,1
225,False,House,0
226,True,Gambler,1
227,False,House,0
228,False,House,0
229,False,House,0
230,False,House,0
231,False,House,0
232,True,Gambler,1
233,True,Gambler,1
234,True,Gambler,1
235,True,Gambler,1
236,True,Gambler,1
237,True,Gambler,1
238,True,Gambler,2
239,False,House,0
240,True,Gambler,1
241,True,Gambler,1
242,True,Gambler,1
243,True,Gambler,2
244,False,House,0
245,True,Gambler,1
246,False,House,0
247,False,House,0
248,True,Gambler,1
249,True,Gambler,1
250,True,Gambler,2
251,False,House,0
252,True,Gambler,1
253,False,House,0
254,True,Gambler,1
255,True,Gambler,2
256,False,House,0
257,False,House,0
258,False,House,0
259,True,Gambler,1
260,False,House,0
261,True,Gambler,2
262,True,Gambler,1
263,False,House,0
264,True,Gambler,3
265,False,House,0
266,True,Gambler,1
267,False,House,0
268,True,Gambler,1
269,True,Gambler,1
270,False,House,0
271,True,Gambler,1
272,False,House,0
273,False,House,0
274,False,House,0
275,True,Gambler,1
276,True,Gambler,1
277,False,House,0
278,True,Gambler,1
279,True,Gambler,1
280,True,Gambler,2
281,False,House,0
282,True,Gambler,2
283,False,House,0
284,False,House,0
285,False,House,0
286,False,House,0
287,True,Gambler,2
288,False,House,0
289,False,House,0
290,True,Gambler,2
291,True,Gambler,2
292,True,Gambler,2
293,False,House,0
294,False,House,0
295,False,House,0
296,False,House,0
297,True,Gambler,2
298,False,House,0
299,True,Gambler,1
300,True,Gambler,1
301,False,House,0
302,True,Gambler,1
303,True,Gambler,1
304,False,House,0
305,False,House,0
306,False,House,0
307,True,Gambler,1
308,False,House,0
309,False,House,0
310,False,House,0
311,True,Gambler,2
312,True,Gambler,2
313,True,Gambler,3
314,False,House,0
315,True,Gambler,1
316,False,House,0
317,False,House,0
318,True,Gambler,2
319,True,Gambler,1
320,True,Gambler,1
321,True,Gambler,1
322,False,House,0
323,False,House,0
324,True,Gambler,1
325,False,House,0
326,True,Gambler,2
327,True,Gambler,1
328,True,Gambler,1
329,True,Gambler,1
330,False,House,0
331,False,House,0
332,False,House,0
333,False,House,0
334,False,House,0
335,False,House,0
336,False,House,0
337,True,Gambler,1
338,False,House,0
339,False,House,0
340,True,Gambler,1
341,False,House,0
342,False,House,0
343,True,Gambler,1
344,False,House,0
345,False,House,0
346,False,House,0
347,True,Gambler,2
348,True,Gambler,1
349,True,Gambler,1
350,False,House,0
351,True,Gambler,2
352,True,Gambler,1
353,False,House,0
354,False,House,0
355,False,House,0
356,False,House,0
357,True,Gambler,1
358,True,Gambler,2
359,True,Gambler,1
360,True,Gambler,3
361,True,Gambler,2
362,True,Gambler,3
363,True,Gambler,2
364,False,House,0
365,True,Gambler,1
366,False,House,0
367,False,House,0
368,True,Gambler,1
369,False,House,0
370,True,Gambler,2
371,False,House,0
372,False,House,0
373,False,House,0
374,True,Gambler,1
375,True,Gambler,1
376,True,Gambler,2
377,True,Gambler,1
378,True,Gambler,1
379,False,House,0
380,True,Gambler,1
381,True,Gambler,1
382,False,House,0
383,False,House,0
384,True,Gambler,1
385,False,House,0
386,True,Gambler,1
387,False,House,0
388,True,Gambler,3
389,False,House,0
390,True,Gambler,1
391,True,Gambler,2
392,False,House,0
393,False,House,0
394,False,House,0
395,False,House,0
396,False,House,0
397,True,Gambler,2
398,True,Gambler,2
399,False,House,0
400,True,Gambler,1
401,False,House,0
402,True,Gambler,3
403,True,Gambler,1
404,True,Gambler,1
405,True,Gambler,2
406,False,House,0
407,False,House,0
408,True,Gambler,2
409,False,House,0
410,False,House,0
411,True,Gambler,1
412,True,Gambler,1
413,True,Gambler,1
414,True,Gambler,3
415,True,Gambler,1
416,False,House,0
417,False,House,0
418,False,House,0
419,False,House,0
420,False,House,0
421,True,Gambler,1
422,True,Gambler,1
423,False,House,0
424,False,House,0
425,False,House,0
426,True,Gambler,2
427,False,House,0
428,True,Gambler,1
429,False,House,0
430,True,Gambler,4
431,False,House,0
432,False,House,0
433,False,House,0
434,False,House,0
435,True,Gambler,1
436,True,Gambler,1
437,False,House,0
438,True,Gambler,2
439,True,Gambler,2
440,True,Gambler,1
441,True,Gambler,1
442,True,Gambler,2
443,True,Gambler,2
444,True,Gambler,1
445,False,House,0
446,False,House,0
447,True,Gambler,2
448,False,House,0
449,False,House,0
450,True,Gambler,1
451,False,House,0
452,True,Gambler,1
453,True,Gambler,2
454,False,House,0
455,False,House,0
456,False,House,0
457,False,House,0
458,True,Gambler,1
459,True,Gambler,1
460,True,Gambler,1
461,False,House,0
462,False,House,0
463,True,Gambler,1
464,True,Gambler,2
465,False,House,0
466,True,Gambler,2
467,True,Gambler,1
468,False,House,0
469,False,House,0
470,True,Gambler,1
471,True,Gambler,1
472,True,Gambler,2
473,False,House,0
474,False,House,0
475,False,House,0
476,False,House,0
477,False,House,0
478,True,Gambler,1
479,False,House,0
480,False,House,0
481,False,House,0
482,False,House,0
483,False,House,0
484,True,Gambler,4
485,False,House,0
486,True,Gambler,2
487,False,House,0
488,False,House,0
489,False,House,0
490,False,House,0
491,False,House,0
492,True,Gambler,1
493,False,House,0
494,True,Gambler,1
495,True,Gambler,1
496,True,Gambler,1
497,False,House,0
498,True,Gambler,1
499,False,House,0
500,True,Gambler,1
501,False,House,0
502,True,Gambler,1
503,True,Gambler,1
504,True,Gambler,2
505,True,Gambler,1
506,False,House,0
507,False,House,0
508,True,Gambler,1
509,True,Gambler,1
510,True,Gambler,1
511,False,House,0
512,True,Gambler,1
513,False,House,0
514,False,House,0
515,False,House,0
516,True,Gambler,1
517,True,Gambler,1
518,False,House,0
519,False,House,0
520,False,House,0
521,False,House,0
522,False,House,0
523,True,Gambler,2
524,False,House,0
525,True,Gambler,1
526,True,Gambler,1
527,True,Gambler,1
528,False,House,0
529,False,House,0
530,True,Gambler,1
531,False,House,0
532,True,Gambler,3
533,True,Gambler,1
534,False,House,0
535,False,House,0
536,False,House,0
537,True,Gambler,1
538,False,House,0
539,False,House,0
540,True,Gambler,1
541,False,House,0
542,False,House,0
543,True,Gambler,2
544,True,Gambler,1
545,False,House,0
546,True,Gambler,1
547,True,Gambler,1
548,True,Gambler,1
549,False,House,0
550,False,House,0
551,True,Gambler,2
552,False,House,0
553,True,Gambler,3
554,True,Gambler,2
555,True,Gambler,1
556,False,House,0
557,True,Gambler,2
558,False,House,0
559,True,Gambler,1
560,False,House,0
561,False,House,0
562,False,House,0
563,False,House,0
564,False,House,0
565,False,House,0
566,True,Gambler,2
567,True,Gambler,1
568,True,Gambler,1
569,True,Gambler,1
570,True,Gambler,2
571,True,Gambler,1
572,False,House,0
573,False,House,0
574,False,House,0
575,True,Gambler,1
576,True,Gambler,2
577,True,Gambler,1
578,False,House,0
579,False,House,0
580,False,House,0
581,True,Gambler,1
582,True,Gambler,1
583,True,Gambler,2
584,False,House,0
585,True,Gambler,1
586,False,House,0
587,True,Gambler,2
588,True,Gambler,1
589,False,House,0
590,False,House,0
591,True,Gambler,1
592,True,Gambler,2
593,True,Gambler,1
594,False,House,0
595,True,Gambler,1
596,True,Gambler,1
597,True,Gambler,1
598,False,House,0
599,True,Gambler,1
600,False,House,0
601,True,Gambler,2
602,False,House,0
603,False,House,0
604,True,Gambler,1
605,True,Gambler,2
606,True,Gambler,1
607,False,House,0
608,True,Gambler,1
609,False,House,0
610,False,House,0
611,False,House,0
612,True,Gambler,2
613,True,Gambler,1
614,False,House,0
615,False,House,0
616,True,Gambler,1
617,True,Gambler,2
618,True,Gambler,1
619,False,House,0
620,False,House,0
621,False,House,0
622,False,House,0
623,True,Gambler,1
624,False,House,0
625,True,Gambler,1
626,True,Gambler,1
627,False,House,0
628,False,House,0
629,True,Gambler,2
630,False,House,0
631,False,House,0
632,False,House,0
633,False,House,0
634,False,House,0
635,True,Gambler,1
636,False,House,0
637,True,Gambler,1
638,False,House,0
639,True,Gambler,1
640,True,Gambler,1
641,True,Gambler,1
642,False,House,0
643,False,House,0
644,True,Gambler,1
645,False,House,0
646,False,House,0
647,False,House,0
648,False,House,0
649,False,House,0
650,True,Gambler,1
651,False,House,0
652,True,Gambler,1
653,True,Gambler,1
654,False,House,0
655,True,Gambler,1
656,True,Gambler,2
657,False,House,0
658,False,House,0
659,True,Gambler,2
660,True,Gambler,1
661,True,Gambler,1
662,True,Gambler,1
663,True,Gambler,1
664,True,Gambler,2
665,True,Gambler,1
666,False,House,0
667,False,House,0
668,False,House,0
669,True,Gambler,1
670,True,Gambler,1
671,False,House,0
672,True,Gambler,1
673,False,House,0
674,True,Gambler,2
675,True,Gambler,1
676,False,House,0
677,False,House,0
678,False,House,0
679,False,House,0
680,False,House,0
681,False,House,0
682,True,Gambler,2
683,False,House,0
684,False,House,0
685,False,House,0
686,True,Gambler,1
687,False,House,0
688,True,Gambler,1
689,True,Gambler,1
690,True,Gambler,1
691,True,Gambler,1
692,False,House,0
693,True,Gambler,2
694,False,House,0
695,True,Gambler,1
696,True,Gambler,1
697,False,House,0
698,False,House,0
699,False,House,0
700,False,House,0
701,False,House,0
702,True,Gambler,1
703,True,Gambler,1
704,False,House,0
705,False,House,0
706,False,House,0
707,True,Gambler,2
708,False,House,0
709,True,Gambler,1
710,False,House,0
711,True,Gambler,1
712,False,House,0
713,True,Gambler,1
714,True,Gambler,1
715,False,House,0
716,True,Gambler,1
717,True,Gambler,1
718,False,House,0
719,False,House,0
720,True,Gambler,1
721,False,House,0
722,True,Gambler,1
723,False,House,0
724,False,House,0
725,False,House,0
726,True,Gambler,2
727,True,Gambler,2
728,False,House,0
729,False,House,0
730,True,Gambler,2
731,False,House,0
732,False,House,0
733,False,House,0
734,True,Gambler,2
735,True,Gambler,1
736,True,Gambler,2
737,False,House,0
738,True,Gambler,1
739,True,Gambler,1
740,False,House,0
741,False,House,0
742,False,House,0
743,False,House,0
744,True,Gambler,2
745,False,House,0
746,False,House,0
747,False,House,0
748,False,House,0
749,True,Gambler,1
750,False,House,0
751,True,Gambler,1
752,True,Gambler,2
753,False,House,0
754,True,Gambler,2
755,False,House,0
756,True,Gambler,1
757,True,Gambler,3
758,False,House,0
759,True,Gambler,2
760,False,House,0
761,True,Gambler,1
762,False,House,0
763,True,Gambler,2
764,False,House,0
765,False,House,0
766,True,Gambler,1
767,True,Gambler,1
768,False,House,0
769,False,House,0
770,False,House,0
771,False,House,0
772,False,House,0
773,False,House,0
774,False,House,0
775,True,Gambler,2
776,True,Gambler,2
777,False,House,0
778,False,House,0
779,True,Gambler,1
780,True,Gambler,1
781,False,House,0
782,False,House,0
783,False,House,0
784,False,House,0
785,True,Gambler,1
786,False,House,0
787,False,House,0
788,False,House,0
789,True,Gambler,1
790,True,Gambler,1
791,False,House,0
792,True,Gambler,1
793,False,House,0
794,True,Gambler,2
795,True,Gambler,2
796,True,Gambler,1
797,True,Gambler,2
798,True,Gambler,1
799,True,Gambler,1
800,True,Gambler,1
801,False,House,0
802,False,House,0
803,True,Gambler,2
804,True,Gambler,1
805,True,Gambler,2
806,False,House,0
807,True,Gambler,1
808,False,House,0
809,False,House,0
810,False,House,0
811,False,House,0
812,False,House,0
813,False,House,0
814,True,Gambler,2
815,True,Gambler,1
816,True,Gambler,1
817,True,Gambler,1
818,False,House,0
819,False,House,0
820,False,House,0
821,False,House,0
822,False,House,0
823,False,House,0
824,True,Gambler,1
825,False,House,0
826,False,House,0
827,False,House,0
828,False,House,0
829,False,House,0
830,True,Gambler,1
831,False,House,0
832,False,House,0
833,True,Gambler,1
834,False,House,0
835,False,House,0
836,False,House,0
837,True,Gambler,1
838,True,Gambler,1
839,False,House,0
840,False,House,0
841,True,Gambler,1
842,False,House,0
843,False,House,0
844,True,Gambler,1
845,False,House,0
846,False,House,0
847,False,House,0
848,False,House,0
849,False,House,0
850,False,House,0
851,False,House,0
852,True,Gambler,2
853,True,Gambler,1
854,True,Gambler,1
855,True,Gambler,1
856,False,House,0
857,True,Gambler,1
858,False,House,0
859,False,House,0
860,True,Gambler,1
861,False,House,0
862,False,House,0
863,True,Gambler,1
864,True,Gambler,2
865,True,Gambler,1
866,True,Gambler,2
867,True,Gambler,1
868,True,Gambler,1
869,True,Gambler,1
870,True,Gambler,1
871,False,House,0
872,False,House,0
873,False,House,0
874,False,House,0
875,False,House,0
876,True,Gambler,1
877,True,Gambler,1
878,False,House,0
879,False,House,0
880,True,Gambler,1
881,True,Gambler,1
882,False,House,0
883,False,House,0
884,True,Gambler,1
885,False,House,0
886,False,House,0
887,False,House,0
888,True,Gambler,1
889,False,House,0
890,True,Gambler,2
891,True,Gambler,1
892,True,Gambler,1
893,True,Gambler,1
894,False,House,0
895,False,House,0
896,True,Gambler,1
897,True,Gambler,1
898,False,House,0
899,True,Gambler,1
900,False,House,0
901,False,House,0
902,True,Gambler,1
903,True,Gambler,1
904,True,Gambler,1
905,True,Gambler,2
906,True,Gambler,5
907,False,House,0
908,False,House,0
909,False,House,0
910,False,House,0
911,True,Gambler,1
912,True,Gambler,1
913,False,House,0
914,True,Gambler,1
915,True,Gambler,1
916,True,Gambler,1
917,True,Gambler,1
918,True,Gambler,2
919,True,Gambler,2
920,True,Gambler,3
921,True,Gambler,1
922,False,House,0
923,True,Gambler,1
924,False,House,0
925,True,Gambler,1
926,True,Gambler,1
927,True,Gambler,1
928,False,House,0
929,True,Gambler,1
930,True,Gambler,1
931,False,House,0
932,True,Gambler,1
933,True,Gambler,2
934,False,House,0
935,False,House,0
936,True,Gambler,1
937,False,House,0
938,False,House,0
939,False,House,0
940,False,House,0
941,True,Gambler,1
942,True,Gambler,1
943,False,House,0
944,False,House,0
945,False,House,0
946,False,House,0
947,True,Gambler,2
948,True,Gambler,1
949,False,House,0
950,True,Gambler,1
951,False,House,0
952,False,House,0
953,True,Gambler,1
954,True,Gambler,1
955,True,Gambler,1
956,False,House,0
957,True,Gambler,1
958,True,Gambler,1
959,False,House,0
960,False,House,0
961,True,Gambler,1
962,True,Gambler,1
963,True,Gambler,1
964,True,Gambler,1
965,True,Gambler,1
966,False,House,0
967,False,House,0
968,False,House,0
969,True,Gambler,1
970,True,Gambler,2
971,False,House,0
972,True,Gambler,2
973,True,Gambler,1
974,False,House,0
975,False,House,0
976,True,Gambler,1
977,False,House,0
978,False,House,0
979,False,House,0
980,True,Gambler,1
981,True,Gambler,1
982,True,Gambler,1
983,False,House,0
984,False,House,0
985,True,Gambler,1
986,True,Gambler,1
987,False,House,0
988,True,Gambler,1
989,False,House,0
990,True,Gambler,2
991,True,Gambler,1
992,True,Gambler,1
993,True,Gambler,3
994,True,Gambler,2
995,True,Gambler,4
996,True,Gambler,1
997,True,Gambler,2
998,True,Gambler,2
999,False,House,0
1000,False,House,0
1001,False,House,0
1002,False,House,0
1003,False,House,0
1004,True,Gambler,1
1005,True,Gambler,1
1006,False,House,0
1007,True,Gambler,1
1008,True,Gambler,1
1009,True,Gambler,1
1010,False,House,0
1011,True,Gambler,1
1012,True,Gambler,2
1013,True,Gambler,1
1014,True,Gambler,3
1015,False,House,0
1016,False,House,0
1017,False,House,0
1018,False,House,0
1019,False,House,0
1020,True,Gambler,1
1021,True,Gambler,2
1022,False,House,0
1023,True,Gambler,2
1024,True,Gambler,1
1025,False,House,0
1026,False,House,0
1027,False,House,0
1028,True,Gambler,2
1029,True,Gambler,1
1030,False,House,0
1031,True,Gambler,1
1032,True,Gambler,1
1033,True,Gambler,1
1034,False,House,0
1035,False,House,0
1036,False,House,0
1037,False,House,0
1038,False,House,0
1039,True,Gambler,1
1040,False,House,0
1041,False,House,0
1042,False,House,0
1043,True,Gambler,1
1044,False,House,0
1045,True,Gambler,1
1046,True,Gambler,1
1047,True,Gambler,3
1048,False,House,0
1049,True,Gambler,1
1050,False,House,0
1051,True,Gambler,1
1052,False,House,0
1053,True,Gambler,1
1054,True,Gambler,1
1055,True,Gambler,1
1056,True,Gambler,1
1057,True,Gambler,1
1058,True,Gambler,1
1059,False,House,0
1060,False,House,0
1061,True,Gambler,1
1062,True,Gambler,1
1063,True,Gambler,2
1064,True,Gambler,1
1065,True,Gambler,1
1066,False,House,0
1067,True,Gambler,1
1068,True,Gambler,1
1069,True,Gambler,2
1070,False,House,0
1071,True,Gambler,1
1072,True,Gambler,2
1073,False,House,0
1074,True,Gambler,1
1075,False,House,0
1076,True,Gambler,1
1077,False,House,0
1078,True,Gambler,1
1079,True,Gambler,2
1080,False,House,0
1081,True,Gambler,2
1082,False,House,0
1083,False,House,0
1084,False,House,0
1085,False,House,0
1086,True,Gambler,1
1087,False,House,0
1088,True,Gambler,1
1089,False,House,0
1090,False,House,0
1091,False,House,0
1092,True,Gambler,1
1093,False,House,0
1094,False,House,0
1095,True,Gambler,1
1096,True,Gambler,1
1097,True,Gambler,2
1098,True,Gambler,1
1099,True,Gambler,2
1100,False,House,0
1101,True,Gambler,2
1102,True,Gambler,3
1103,True,Gambler,1
1104,True,Gambler,1
1105,False,House,0
1106,True,Gambler,1
1107,False,House,0
1108,False,House,0
1109,False,House,0
1110,True,Gambler,1
1111,True,Gambler,2
1112,False,House,0
1113,True,Gambler,3
1114,False,House,0
1115,False,House,0
1116,False,House,0
1117,False,House,0
1118,False,House,0
1119,False,House,0
1120,False,House,0
1121,False,House,0
1122,True,Gambler,2
1123,True,Gambler,1
1124,False,House,0
1125,True,Gambler,1
1126,True,Gambler,1
1127,True,Gambler,1
1128,True,Gambler,1
1129,False,House,0
1130,False,House,0
1131,False,House,0
1132,True,Gambler,1
1133,True,Gambler,1
1134,False,House,0
1135,True,Gambler,1
1136,True,Gambler,1
1137,False,House,0
1138,False,House,0
1139,True,Gambler,2
1140,True,Gambler,1
1141,True,Gambler,1
1142,False,House,0
1143,False,House,0
1144,False,House,0
1145,False,House,0
1146,False,House,0
1147,False,House,0
1148,False,House,0
1149,False,House,0
1150,True,Gambler,2
1151,True,Gambler,1
1152,False,House,0
1153,True,Gambler,2
1154,False,House,0
1155,True,Gambler,2
1156,True,Gambler,1
1157,False,House,0
1158,False,House,0
1159,True,Gambler,1
1160,False,House,0
1161,False,House,0
1162,False,House,0
1163,False,House,0
1164,False,House,0
1165,True,Gambler,1
1166,False,House,0
1167,True,Gambler,1
1168,False,House,0
1169,True,Gambler,1
1170,True,Gambler,1
1171,True,Gambler,1
1172,False,House,0
1173,True,Gambler,1
1174,True,Gambler,1
1175,True,Gambler,2
1176,True,Gambler,1
1177,False,House,0
1178,True,Gambler,1
1179,True,Gambler,1
1180,True,Gambler,2
1181,True,Gambler,1
1182,True,Gambler,1
1183,False,House,0
1184,True,Gambler,1
1185,True,Gambler,1
1186,False,House,0
1187,True,Gambler,2
1188,False,House,0
1189,True,Gambler,1
1190,True,Gambler,1
1191,False,House,0
1192,True,Gambler,3
1193,True,Gambler,1
1194,True,Gambler,1
1195,False,House,0
1196,False,House,0
1197,True,Gambler,1
1198,True,Gambler,1
1199,False,House,0
1200,True,Gambler,2
1201,True,Gambler,2
1202,True,Gambler,1
1203,False,House,0
1204,False,House,0
1205,False,House,0
1206,True,Gambler,1
1207,False,House,0
1208,False,House,0
1209,True,Gambler,1
1210,True,Gambler,1
1211,False,House,0
1212,True,Gambler,1
1213,True,Gambler,1
1214,True,Gambler,1
1215,True,Gambler,1
1216,False,House,0
1217,True,Gambler,2
1218,True,Gambler,1
1219,False,House,0
1220,False,House,0
1221,False,House,0
1222,False,House,0
1223,True,Gambler,1
1224,True,Gambler,1
1225,False,House,0
1226,True,Gambler,2
1227,False,House,0
1228,False,House,0
1229,True,Gambler,1
1230,False,House,0
1231,False,House,0
1232,False,House,0
1233,True,Gambler,2
1234,True,Gambler,1
1235,True,Gambler,1
1236,True,Gambler,2
1237,True,Gambler,1
1238,False,House,0
1239,True,Gambler,1
1240,False,House,0
1241,True,Gambler,1
1242,False,House,0
1243,False,House,0
1244,False,House,0
1245,True,Gambler,1
1246,False,House,0
1247,False,House,0
1248,False,House,0
1249,False,House,0
1250,False,House,0
1251,False,House,0
1252,False,House,0
1253,True,Gambler,1
1254,False,House,0
1255,False,House,0
1256,False,House,0
1257,False,House,0
1258,False,House,0
1259,False,House,0
1260,False,House,0
1261,True,Gambler,1
1262,True,Gambler,2
1263,False,House,0
1264,True,Gambler,1
1265,True,Gambler,1
1266,False,House,0
1267,False,House,0
1268,True,Gambler,2
1269,False,House,0
1270,False,House,0
1271,True,Gambler,1
1272,False,House,0
1273,False,House,0
1274,False,House,0
1275,True,Gambler,1
1276,False,House,0
1277,False,House,0
1278,False,House,0
1279,True,Gambler,1
1280,True,Gambler,1
1281,False,House,0
1282,False,House,0
1283,False,House,0
1284,True,Gambler,1
1285,False,House,0
1286,True,Gambler,1
1287,False,House,0
1288,True,Gambler,1
1289,True,Gambler,1
1290,True,Gambler,1
1291,True,Gambler,1
1292,True,Gambler,2
1293,True,Gambler,1
1294,True,Gambler,1
1295,True,Gambler,1
1296,False,House,0
1297,True,Gambler,1
1298,False,House,0
1299,True,Gambler,1
1300,True,Gambler,1
1301,False,House,0
1302,False,House,0
1303,True,Gambler,1
1304,False,House,0
1305,False,House,0
1306,False,House,0
1307,True,Gambler,2
1308,True,Gambler,1
1309,False,House,0
1310,False,House,0
1311,True,Gambler,2
1312,True,Gambler,1
1313,False,House,0
1314,False,House,0
1315,False,House,0
1316,False,House,0
1317,True,Gambler,2
1318,True,Gambler,1
1319,True,Gambler,1
1320,True,Gambler,1
1321,True,Gambler,1
1322,False,House,0
1323,False,House,0
1324,False,House,0
1325,True,Gambler,1
1326,False,House,0
1327,False,House,0
1328,True,Gambler,1
1329,True,Gambler,1
1330,False,House,0
1331,False,House,0
1332,True,Gambler,1
1333,True,Gambler,1
1334,True,Gambler,2
1335,False,House,0
1336,True,Gambler,1
1337,True,Gambler,1
1338,False,House,0
1339,True,Gambler,1
1340,True,Gambler,2
1341,True,Gambler,1
1342,False,House,0
1343,True,Gambler,3
1344,True,Gambler,1
1345,False,House,0
1346,True,Gambler,1
1347,True,Gambler,1
1348,True,Gambler,2
1349,False,House,0
1350,False,House,0
1351,True,Gambler,2
1352,False,House,0
1353,True,Gambler,1
1354,True,Gambler,1
1355,False,House,0
1356,True,Gambler,1
1357,True,Gambler,1
1358,True,Gambler,2
1359,False,House,0
1360,True,Gambler,1
1361,True,Gambler,1
1362,True,Gambler,1
1363,True,Gambler,1
1364,True,Gambler,1
1365,True,Gambler,1
1366,True,Gambler,1
1367,True,Gambler,1
1368,True,Gambler,2
1369,False,House,0
1370,False,House,0
1371,True,Gambler,1
1372,True,Gambler,4
1373,False,House,0
1374,False,House,0
1375,False,House,0
1376,False,House,0
1377,False,House,0
1378,False,House,0
1379,False,House,0
1380,False,House,0
1381,True,Gambler,1
1382,False,House,0
1383,False,House,0
1384,True,Gambler,1
1385,False,House,0
1386,True,Gambler,1
1387,True,Gambler,2
1388,False,House,0
1389,True,Gambler,1
1390,True,Gambler,2
1391,True,Gambler,2
1392,True,Gambler,2
1393,False,House,0
1394,False,House,0
1395,False,House,0
1396,True,Gambler,2
1397,True,Gambler,2
1398,False,House,0
1399,False,House,0
1400,True,Gambler,1
1401,False,House,0
1402,False,House,0
1403,False,House,0
1404,False,House,0
1405,False,House,0
1406,False,House,0
1407,False,House,0
1408,False,House,0
1409,True,Gambler,2
1410,False,House,0
1411,True,Gambler,1
1412,False,House,0
1413,True,Gambler,1
1414,True,Gambler,1
1415,True,Gambler,2
1416,False,House,0
1417,True,Gambler,2
1418,False,House,0
1419,True,Gambler,1
1420,False,House,0
1421,False,House,0
1422,False,House,0
1423,False,House,0
1424,True,Gambler,1
1425,False,House,0
1426,True,Gambler,2
1427,True,Gambler,2
1428,True,Gambler,1
1429,False,House,0
1430,False,House,0
1431,False,House,0
1432,True,Gambler,1
1433,True,Gambler,1
